id,user_id,week_start,week_end,average_stress_score,average_sleep_hours,average_screen_time,average_study_hours,high_stress_days,dominant_stress_level,stress_trend,main_trigger,created_at
214,18,2026-03-05,2026-03-11,56.47,6.42,7.13,4.13,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
215,18,2026-03-12,2026-03-18,65.98,5.29,7.93,5.63,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
216,18,2026-03-19,2026-03-25,62.33,6.26,7.17,3.62,2,Medium,Stable,Low Mood,2026-03-25 21:00:00
217,19,2026-01-01,2026-01-07,59.0,5.44,3.56,1.99,0,Medium,Stable,Sleep Deficit,2026-01-07 21:00:00
218,19,2026-01-08,2026-01-14,59.09,4.76,3.11,3.01,0,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
219,19,2026-01-15,2026-01-21,59.42,5.22,3.59,2.6,2,Medium,Stable,Sleep Deficit,2026-01-21 21:00:00
220,19,2026-01-22,2026-01-28,61.04,4.68,3.75,2.95,1,Medium,Decreasing,Sleep Deficit,2026-01-28 21:00:00
221,19,2026-01-29,2026-02-04,74.56,4.63,4.49,5.05,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
222,19,2026-02-05,2026-02-11,59.95,4.99,3.42,2.94,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
223,19,2026-02-12,2026-02-18,59.22,5.0,3.9,2.71,0,Medium,Increasing,Sleep Deficit,2026-02-18 21:00:00
224,19,2026-02-19,2026-02-25,61.71,4.59,3.92,2.17,2,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
225,19,2026-02-26,2026-03-04,56.73,4.88,3.06,2.98,1,Medium,Decreasing,Sleep Deficit,2026-03-04 21:00:00
226,19,2026-03-05,2026-03-11,57.92,5.33,3.2,3.03,0,Medium,Stable,Sleep Deficit,2026-03-11 21:00:00
227,19,2026-03-12,2026-03-18,72.81,4.08,4.37,4.56,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
228,19,2026-03-19,2026-03-25,57.97,5.12,3.35,2.69,2,Medium,Decreasing,Sleep Deficit,2026-03-25 21:00:00
229,20,2026-01-01,2026-01-07,59.04,6.24,6.03,5.51,1,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
230,20,2026-01-08,2026-01-14,56.25,6.17,5.0,6.05,0,Medium,Decreasing,Academic Pressure,2026-01-14 21:00:00
231,20,2026-01-15,2026-01-21,59.83,5.6,4.69,5.45,1,Medium,Decreasing,Academic Pressure,2026-01-21 21:00:00
232,20,2026-01-22,2026-01-28,59.22,6.23,5.72,4.85,0,Medium,Decreasing,Academic Pressure,2026-01-28 21:00:00
233,20,2026-01-29,2026-02-04,72.93,5.43,6.37,6.51,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
234,20,2026-02-05,2026-02-11,56.62,6.45,5.53,5.43,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
235,20,2026-02-12,2026-02-18,61.27,5.88,5.67,4.81,1,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
236,20,2026-02-19,2026-02-25,54.11,6.46,5.24,4.52,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
237,20,2026-02-26,2026-03-04,60.47,5.88,5.73,4.46,0,Medium,Increasing,Academic Pressure,2026-03-04 21:00:00
238,20,2026-03-05,2026-03-11,62.02,5.89,6.42,5.29,1,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
239,20,2026-03-12,2026-03-18,71.19,5.67,7.04,7.12,5,High,Stable,Academic Pressure,2026-03-18 21:00:00
240,20,2026-03-19,2026-03-25,60.52,5.68,6.04,5.38,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
241,21,2026-01-01,2026-01-07,52.96,6.91,7.6,5.51,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
242,21,2026-01-08,2026-01-14,58.08,7.45,8.48,6.1,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
243,21,2026-01-15,2026-01-21,50.03,7.0,7.97,5.11,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
244,21,2026-01-22,2026-01-28,54.89,7.29,8.71,6.11,0,Medium,Stable,High Screen Time,2026-01-28 21:00:00
245,21,2026-01-29,2026-02-04,61.15,6.91,9.57,7.73,1,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
246,21,2026-02-05,2026-02-11,54.11,7.43,9.0,5.86,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
247,21,2026-02-12,2026-02-18,52.76,7.25,9.34,5.32,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
248,21,2026-02-19,2026-02-25,53.66,7.21,8.69,5.37,0,Medium,Increasing,Low Mood,2026-02-25 21:00:00
249,21,2026-02-26,2026-03-04,50.72,7.38,8.65,5.68,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
250,21,2026-03-05,2026-03-11,56.77,7.27,8.64,5.88,0,Medium,Decreasing,Low Mood,2026-03-11 21:00:00
251,21,2026-03-12,2026-03-18,65.86,6.56,8.72,7.64,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
252,21,2026-03-19,2026-03-25,54.5,7.46,9.41,4.85,0,Medium,Stable,High Screen Time,2026-03-25 21:00:00
253,22,2026-01-01,2026-01-07,59.68,6.18,8.01,1.49,1,Medium,Stable,Low Mood,2026-01-07 21:00:00
254,22,2026-01-08,2026-01-14,53.52,5.92,7.89,1.37,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
255,22,2026-01-15,2026-01-21,52.99,6.07,7.38,1.32,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
256,22,2026-01-22,2026-01-28,51.49,6.67,7.64,1.49,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
257,22,2026-01-29,2026-02-04,70.19,5.86,9.3,3.34,4,High,Decreasing,Academic Pressure,2026-02-04 21:00:00
258,22,2026-02-05,2026-02-11,60.75,5.85,8.25,1.45,1,Medium,Stable,High Fatigue,2026-02-11 21:00:00
259,22,2026-02-12,2026-02-18,52.42,6.14,7.5,1.33,0,Medium,Increasing,Financial Worry,2026-02-18 21:00:00
260,22,2026-02-19,2026-02-25,55.77,6.45,7.74,1.33,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
261,22,2026-02-26,2026-03-04,54.43,6.06,7.73,1.48,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
262,22,2026-03-05,2026-03-11,52.22,6.25,7.72,1.05,0,Medium,Stable,Sleep Deficit,2026-03-11 21:00:00
263,22,2026-03-12,2026-03-18,70.34,5.48,8.82,3.95,4,High,Decreasing,High Fatigue,2026-03-18 21:00:00
264,22,2026-03-19,2026-03-25,56.45,6.23,8.29,2.29,1,Medium,Stable,Sleep Deficit,2026-03-25 21:00:00
265,23,2026-01-01,2026-01-07,54.07,6.74,7.25,4.38,0,Medium,Stable,High Screen Time,2026-01-07 21:00:00
266,23,2026-01-08,2026-01-14,49.96,6.56,7.54,4.29,0,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
267,23,2026-01-15,2026-01-21,56.27,6.28,8.01,4.55,0,Medium,Increasing,Low Mood,2026-01-21 21:00:00
268,23,2026-01-22,2026-01-28,48.55,6.79,7.78,4.51,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
269,23,2026-01-29,2026-02-04,67.64,5.69,8.92,6.83,3,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
270,23,2026-02-05,2026-02-11,56.48,6.11,7.96,4.76,1,Medium,Stable,Low Mood,2026-02-11 21:00:00
271,23,2026-02-12,2026-02-18,55.16,6.2,7.44,4.22,0,Medium,Increasing,Academic Pressure,2026-02-18 21:00:00
272,23,2026-02-19,2026-02-25,62.22,6.23,7.72,4.42,2,Medium,Increasing,Low Mood,2026-02-25 21:00:00
273,23,2026-02-26,2026-03-04,50.46,6.68,7.64,4.44,0,Medium,Stable,Stable Routine,2026-03-04 21:00:00
274,23,2026-03-05,2026-03-11,54.23,6.47,7.37,4.41,0,Medium,Increasing,Low Mood,2026-03-11 21:00:00
275,23,2026-03-12,2026-03-18,65.84,5.71,7.77,5.79,3,Medium,Stable,Low Mood,2026-03-18 21:00:00
276,23,2026-03-19,2026-03-25,57.76,5.62,6.97,5.06,0,Medium,Stable,Sleep Deficit,2026-03-25 21:00:00
277,24,2026-01-01,2026-01-07,52.82,7.55,7.85,4.56,0,Medium,Stable,High Screen Time,2026-01-07 21:00:00
278,24,2026-01-08,2026-01-14,55.37,7.41,8.97,4.48,0,Medium,Stable,High Screen Time,2026-01-14 21:00:00
279,24,2026-01-15,2026-01-21,50.68,7.54,7.84,4.08,0,Medium,Stable,High Screen Time,2026-01-21 21:00:00
280,24,2026-01-22,2026-01-28,55.34,8.31,8.87,4.4,0,Medium,Decreasing,High Screen Time,2026-01-28 21:00:00
281,24,2026-01-29,2026-02-04,60.19,7.38,9.12,5.84,3,Medium,Stable,High Screen Time,2026-02-04 21:00:00
282,24,2026-02-05,2026-02-11,54.8,7.34,9.0,4.43,0,Medium,Stable,High Screen Time,2026-02-11 21:00:00
283,24,2026-02-12,2026-02-18,53.49,7.64,8.76,4.06,0,Medium,Stable,High Screen Time,2026-02-18 21:00:00
284,24,2026-02-19,2026-02-25,50.99,7.66,8.62,4.37,0,Medium,Stable,High Screen Time,2026-02-25 21:00:00
285,24,2026-02-26,2026-03-04,48.58,7.88,9.42,4.38,0,Medium,Stable,High Screen Time,2026-03-04 21:00:00
286,24,2026-03-05,2026-03-11,51.4,7.47,7.96,4.73,0,Medium,Decreasing,High Screen Time,2026-03-11 21:00:00
287,24,2026-03-12,2026-03-18,60.64,7.36,9.58,6.04,1,Medium,Increasing,High Screen Time,2026-03-18 21:00:00
288,24,2026-03-19,2026-03-25,46.92,7.56,8.34,5.11,0,Medium,Stable,High Screen Time,2026-03-25 21:00:00
289,25,2026-01-01,2026-01-07,48.42,7.87,3.56,2.38,0,Medium,Stable,Stable Routine,2026-01-07 21:00:00
290,25,2026-01-08,2026-01-14,47.9,6.97,3.42,3.87,0,Medium,Stable,Stable Routine,2026-01-14 21:00:00
291,25,2026-01-15,2026-01-21,47.81,7.37,3.69,3.12,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
292,25,2026-01-22,2026-01-28,49.86,7.57,3.56,3.05,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
293,25,2026-01-29,2026-02-04,55.64,7.5,4.35,4.41,0,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
294,25,2026-02-05,2026-02-11,49.33,7.75,3.99,2.96,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
295,25,2026-02-12,2026-02-18,49.83,7.81,3.77,2.69,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
296,25,2026-02-19,2026-02-25,51.52,7.6,3.72,3.56,0,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
297,25,2026-02-26,2026-03-04,48.13,7.49,3.74,2.99,0,Medium,Increasing,Academic Pressure,2026-03-04 21:00:00
298,25,2026-03-05,2026-03-11,45.35,7.76,3.86,3.06,0,Medium,Increasing,Stable Routine,2026-03-11 21:00:00
299,25,2026-03-12,2026-03-18,62.9,6.93,4.78,4.58,0,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
300,25,2026-03-19,2026-03-25,53.48,7.79,3.9,3.44,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
301,26,2026-01-01,2026-01-07,51.44,6.82,7.56,1.9,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
302,26,2026-01-08,2026-01-14,58.47,6.35,7.04,1.82,1,Medium,Increasing,Financial Worry,2026-01-14 21:00:00
303,26,2026-01-15,2026-01-21,50.58,6.69,6.8,1.97,0,Medium,Increasing,Low Mood,2026-01-21 21:00:00
304,26,2026-01-22,2026-01-28,53.62,6.51,7.16,2.01,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
305,26,2026-01-29,2026-02-04,63.62,6.12,8.21,3.73,3,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
306,26,2026-02-05,2026-02-11,56.45,6.59,6.9,2.73,1,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
307,26,2026-02-12,2026-02-18,57.18,5.8,6.66,1.96,0,Medium,Stable,Sleep Deficit,2026-02-18 21:00:00
308,26,2026-02-19,2026-02-25,54.27,6.46,7.5,1.94,0,Medium,Stable,Low Physical Activity,2026-02-25 21:00:00
309,26,2026-02-26,2026-03-04,55.49,6.98,6.67,1.72,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
310,26,2026-03-05,2026-03-11,54.92,6.71,7.0,2.38,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
311,26,2026-03-12,2026-03-18,67.78,5.39,8.65,3.47,2,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
312,26,2026-03-19,2026-03-25,53.09,6.5,7.27,2.54,1,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
313,27,2026-01-01,2026-01-07,59.29,5.88,6.75,3.85,0,Medium,Stable,High Fatigue,2026-01-07 21:00:00
314,27,2026-01-08,2026-01-14,54.76,5.73,5.94,3.58,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
315,27,2026-01-15,2026-01-21,62.64,5.59,6.16,3.28,1,Medium,Stable,High Fatigue,2026-01-21 21:00:00
316,27,2026-01-22,2026-01-28,59.74,5.91,6.6,4.03,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
317,27,2026-01-29,2026-02-04,75.66,5.41,7.6,6.2,6,High,Stable,Academic Pressure,2026-02-04 21:00:00
318,27,2026-02-05,2026-02-11,61.19,5.84,6.61,4.36,1,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
319,27,2026-02-12,2026-02-18,58.29,6.09,6.76,3.9,2,Medium,Increasing,Financial Worry,2026-02-18 21:00:00
320,27,2026-02-19,2026-02-25,62.18,5.58,6.74,4.02,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
321,27,2026-02-26,2026-03-04,52.56,5.84,6.4,4.19,0,Medium,Stable,Financial Worry,2026-03-04 21:00:00
322,27,2026-03-05,2026-03-11,59.47,5.49,6.07,3.69,2,Medium,Increasing,Sleep Deficit,2026-03-11 21:00:00
323,27,2026-03-12,2026-03-18,72.11,5.03,7.92,5.11,4,High,Decreasing,Academic Pressure,2026-03-18 21:00:00
324,27,2026-03-19,2026-03-25,66.66,5.29,6.43,4.36,2,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
325,28,2026-01-01,2026-01-07,51.16,6.59,8.04,3.83,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
326,28,2026-01-08,2026-01-14,54.23,6.26,9.1,3.04,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
327,28,2026-01-15,2026-01-21,59.24,6.06,7.83,3.49,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
328,28,2026-01-22,2026-01-28,54.51,6.4,8.25,3.33,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
329,28,2026-01-29,2026-02-04,66.52,5.74,9.38,5.5,3,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
330,28,2026-02-05,2026-02-11,57.57,6.18,7.91,3.67,1,Medium,Decreasing,High Fatigue,2026-02-11 21:00:00
331,28,2026-02-12,2026-02-18,53.83,6.54,8.45,3.12,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
332,28,2026-02-19,2026-02-25,53.0,6.9,8.16,3.61,0,Medium,Stable,High Screen Time,2026-02-25 21:00:00
333,28,2026-02-26,2026-03-04,52.71,6.43,9.0,4.16,0,Medium,Stable,High Screen Time,2026-03-04 21:00:00
334,28,2026-03-05,2026-03-11,50.68,6.3,8.57,3.37,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
335,28,2026-03-12,2026-03-18,66.4,5.7,8.96,5.37,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
336,28,2026-03-19,2026-03-25,53.31,6.7,8.35,3.69,0,Medium,Stable,High Screen Time,2026-03-25 21:00:00
337,29,2026-01-01,2026-01-07,72.36,4.86,7.13,3.54,5,High,Stable,Academic Pressure,2026-01-07 21:00:00
338,29,2026-01-08,2026-01-14,74.09,5.1,8.09,3.95,6,High,Decreasing,Academic Pressure,2026-01-14 21:00:00
339,29,2026-01-15,2026-01-21,66.5,4.87,7.52,3.08,3,Medium,Decreasing,High Fatigue,2026-01-21 21:00:00
340,29,2026-01-22,2026-01-28,61.31,5.52,6.22,3.11,1,Medium,Decreasing,High Fatigue,2026-01-28 21:00:00
341,29,2026-01-29,2026-02-04,78.94,4.74,8.15,5.09,6,High,Increasing,Academic Pressure,2026-02-04 21:00:00
342,29,2026-02-05,2026-02-11,65.55,5.33,6.65,3.63,2,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
343,29,2026-02-12,2026-02-18,67.94,4.96,7.24,3.1,4,High,Decreasing,Academic Pressure,2026-02-18 21:00:00
344,29,2026-02-19,2026-02-25,65.46,4.8,7.19,2.83,2,Medium,Increasing,Low Mood,2026-02-25 21:00:00
345,29,2026-02-26,2026-03-04,64.0,5.3,7.16,3.65,1,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
346,29,2026-03-05,2026-03-11,69.66,4.93,7.53,3.16,4,High,Stable,Academic Pressure,2026-03-11 21:00:00
347,29,2026-03-12,2026-03-18,78.31,4.42,7.68,5.82,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
348,29,2026-03-19,2026-03-25,71.2,5.08,7.71,2.92,4,High,Stable,High Fatigue,2026-03-25 21:00:00
349,30,2026-01-01,2026-01-07,56.46,6.27,5.07,3.73,1,Medium,Decreasing,Academic Pressure,2026-01-07 21:00:00
350,30,2026-01-08,2026-01-14,58.06,6.27,5.06,3.0,1,Medium,Decreasing,Academic Pressure,2026-01-14 21:00:00
351,30,2026-01-15,2026-01-21,58.54,6.18,5.0,3.2,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
352,30,2026-01-22,2026-01-28,60.28,6.42,5.59,3.0,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
353,30,2026-01-29,2026-02-04,71.07,5.75,6.95,5.55,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
354,30,2026-02-05,2026-02-11,61.73,6.36,5.6,2.86,2,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
355,30,2026-02-12,2026-02-18,56.91,5.95,5.31,3.9,0,Medium,Increasing,Academic Pressure,2026-02-18 21:00:00
356,30,2026-02-19,2026-02-25,61.78,5.85,5.45,2.81,1,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
357,30,2026-02-26,2026-03-04,56.86,6.18,5.36,3.29,1,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
358,30,2026-03-05,2026-03-11,59.53,6.3,5.79,3.15,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
359,30,2026-03-12,2026-03-18,67.8,5.92,6.16,5.2,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
360,30,2026-03-19,2026-03-25,57.66,6.27,5.7,3.33,1,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
361,31,2026-01-01,2026-01-07,41.81,7.59,6.48,2.27,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
362,31,2026-01-08,2026-01-14,51.19,7.68,6.52,2.98,0,Medium,Stable,Stable Routine,2026-01-14 21:00:00
363,31,2026-01-15,2026-01-21,49.57,7.35,6.82,1.69,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
364,31,2026-01-22,2026-01-28,50.19,7.24,7.04,2.44,0,Medium,Increasing,Stable Routine,2026-01-28 21:00:00
365,31,2026-01-29,2026-02-04,62.58,6.81,7.42,4.22,1,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
366,31,2026-02-05,2026-02-11,53.26,7.17,7.7,2.24,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
367,31,2026-02-12,2026-02-18,50.83,7.44,7.75,2.33,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
368,31,2026-02-19,2026-02-25,54.14,6.71,6.86,2.37,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
369,31,2026-02-26,2026-03-04,49.2,7.37,7.15,1.56,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
370,31,2026-03-05,2026-03-11,45.37,7.57,6.28,2.45,0,Medium,Increasing,Stable Routine,2026-03-11 21:00:00
371,31,2026-03-12,2026-03-18,60.53,6.78,7.81,4.28,1,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
372,31,2026-03-19,2026-03-25,47.24,7.53,7.67,2.43,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
373,32,2026-01-01,2026-01-07,52.47,7.72,5.82,5.63,0,Medium,Increasing,Academic Pressure,2026-01-07 21:00:00
374,32,2026-01-08,2026-01-14,57.41,7.57,6.08,5.4,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
375,32,2026-01-15,2026-01-21,56.47,7.09,5.93,5.4,1,Medium,Decreasing,Academic Pressure,2026-01-21 21:00:00
376,32,2026-01-22,2026-01-28,55.3,7.55,5.97,4.8,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
377,32,2026-01-29,2026-02-04,66.65,7.33,7.46,6.95,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
378,32,2026-02-05,2026-02-11,59.16,7.67,6.22,5.81,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
379,32,2026-02-12,2026-02-18,54.05,7.9,5.85,5.14,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
380,32,2026-02-19,2026-02-25,52.33,7.66,5.93,5.67,0,Medium,Decreasing,Academic Pressure,2026-02-25 21:00:00
381,32,2026-02-26,2026-03-04,55.63,7.45,6.45,4.92,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
382,32,2026-03-05,2026-03-11,56.07,8.0,6.02,5.04,0,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
383,32,2026-03-12,2026-03-18,71.54,6.86,6.79,6.93,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
384,32,2026-03-19,2026-03-25,61.33,7.47,6.08,5.17,2,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
385,33,2026-01-01,2026-01-07,53.7,5.38,6.74,3.09,0,Medium,Stable,Sleep Deficit,2026-01-07 21:00:00
386,33,2026-01-08,2026-01-14,53.08,5.64,7.39,3.63,0,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
387,33,2026-01-15,2026-01-21,51.37,5.29,6.61,3.52,0,Medium,Stable,Sleep Deficit,2026-01-21 21:00:00
388,33,2026-01-22,2026-01-28,56.89,5.36,7.76,3.7,0,Medium,Stable,Sleep Deficit,2026-01-28 21:00:00
389,33,2026-01-29,2026-02-04,67.51,5.04,9.21,5.04,4,High,Stable,High Fatigue,2026-02-04 21:00:00
390,33,2026-02-05,2026-02-11,59.71,5.53,7.43,4.25,2,Medium,Decreasing,Sleep Deficit,2026-02-11 21:00:00
391,33,2026-02-12,2026-02-18,56.34,5.18,7.48,3.34,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
392,33,2026-02-19,2026-02-25,54.65,5.51,7.96,3.85,0,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
393,33,2026-02-26,2026-03-04,58.07,5.1,7.12,3.92,2,Medium,Stable,Sleep Deficit,2026-03-04 21:00:00
394,33,2026-03-05,2026-03-11,53.16,5.31,6.91,3.89,0,Medium,Stable,Sleep Deficit,2026-03-11 21:00:00
395,33,2026-03-12,2026-03-18,66.8,5.1,8.1,5.19,4,High,Increasing,High Fatigue,2026-03-18 21:00:00
396,33,2026-03-19,2026-03-25,57.52,5.42,7.5,3.94,1,Medium,Increasing,High Fatigue,2026-03-25 21:00:00
397,34,2026-01-01,2026-01-07,48.56,6.75,5.57,3.56,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
398,34,2026-01-08,2026-01-14,53.14,6.84,4.56,4.13,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
399,34,2026-01-15,2026-01-21,51.12,6.97,4.95,4.39,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
400,34,2026-01-22,2026-01-28,51.87,6.85,6.11,3.76,1,Medium,Increasing,Stable Routine,2026-01-28 21:00:00
401,34,2026-01-29,2026-02-04,62.62,6.54,6.77,5.97,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
402,34,2026-02-05,2026-02-11,51.11,6.76,5.73,4.69,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
403,34,2026-02-12,2026-02-18,49.54,6.65,5.4,4.16,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
404,34,2026-02-19,2026-02-25,51.76,6.88,5.69,3.82,0,Medium,Stable,Stable Routine,2026-02-25 21:00:00
405,34,2026-02-26,2026-03-04,54.92,6.93,5.32,4.91,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
406,34,2026-03-05,2026-03-11,54.32,6.85,5.63,4.07,0,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
407,34,2026-03-12,2026-03-18,65.97,6.28,5.96,5.57,3,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
408,34,2026-03-19,2026-03-25,53.12,7.47,5.45,4.27,0,Medium,Increasing,Academic Pressure,2026-03-25 21:00:00
409,35,2026-01-01,2026-01-07,52.93,6.35,7.61,3.35,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
410,35,2026-01-08,2026-01-14,56.59,6.1,7.55,3.39,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
411,35,2026-01-15,2026-01-21,56.62,6.28,8.01,2.88,0,Medium,Increasing,Academic Pressure,2026-01-21 21:00:00
412,35,2026-01-22,2026-01-28,50.86,6.49,7.92,3.01,0,Medium,Increasing,High Screen Time,2026-01-28 21:00:00
413,35,2026-01-29,2026-02-04,70.24,6.0,8.89,5.74,4,High,Stable,Academic Pressure,2026-02-04 21:00:00
414,35,2026-02-05,2026-02-11,52.79,6.24,8.14,2.99,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
415,35,2026-02-12,2026-02-18,57.6,6.18,8.13,3.17,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
416,35,2026-02-19,2026-02-25,57.3,6.23,8.28,3.38,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
417,35,2026-02-26,2026-03-04,53.78,6.78,8.35,2.66,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
418,35,2026-03-05,2026-03-11,55.4,6.62,8.09,2.91,1,Medium,Increasing,Low Mood,2026-03-11 21:00:00
419,35,2026-03-12,2026-03-18,67.23,5.48,8.77,4.82,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
420,35,2026-03-19,2026-03-25,55.19,6.17,7.77,3.04,1,Medium,Decreasing,High Fatigue,2026-03-25 21:00:00
421,36,2026-01-01,2026-01-07,54.23,6.85,6.68,5.46,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
422,36,2026-01-08,2026-01-14,50.53,7.08,6.13,5.63,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
423,36,2026-01-15,2026-01-21,55.72,6.73,6.28,5.25,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
424,36,2026-01-22,2026-01-28,54.37,6.59,6.72,5.21,1,Medium,Stable,Low Mood,2026-01-28 21:00:00
425,36,2026-01-29,2026-02-04,68.51,6.61,7.37,7.59,4,High,Increasing,Academic Pressure,2026-02-04 21:00:00
426,36,2026-02-05,2026-02-11,53.7,7.14,6.33,5.28,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
427,36,2026-02-12,2026-02-18,54.84,7.3,6.52,5.07,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
