sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,emotional_pressure_index,stress_level
8.74,1.35,2.6800000000000006,2.68,27.0,260.0,5.0,4.0,6.0,8.0,10.0,2.0,7.0,0.9999999996268656,0.36684782608695654,7.0,8.74,5.36,9.0,Medium
7.69,3.36,5.31,3.85,10.0,158.0,5.0,5.0,7.0,8.0,6.0,6.0,6.0,0.7250470808427407,0.5324881141045958,7.5,6.408333333333334,9.16,10.0,Medium
6.59,2.73,4.71,3.72,7.0,224.0,4.0,7.0,4.0,10.0,7.0,5.0,6.0,0.7898089170297646,0.47810858143607704,7.0,3.295,8.43,13.0,Medium
8.16,2.03,5.7,4.02,12.000000000000002,130.0,7.0,1.0,9.0,8.0,7.0,4.0,7.0,0.7052631577710063,0.30298507462686564,8.5,28.56,9.719999999999999,4.0,Medium
8.12,3.22,4.44,3.91,3.0,59.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,0.8806306304322903,0.5919117647058824,7.5,5.799999999999999,8.350000000000001,11.0,Medium
7.67,3.07,5.97,4.42,23.0,163.0,5.0,4.0,9.0,7.0,5.0,3.0,6.0,0.7403685090887155,0.44045911047345765,8.0,7.67,10.39,9.0,Medium
6.87,1.96,3.32,3.32,14.0,93.0,4.0,3.0,8.0,9.0,5.0,3.0,8.0,0.9999999996987952,0.45370370370370366,8.5,6.87,6.64,9.0,Medium
7.26,2.01,3.21,3.21,0.0,146.0,1.0000000000000004,3.0,8.0,9.0,7.0,7.0,8.0,0.9999999996884735,0.47743467933491684,8.5,1.8150000000000004,6.42,12.0,Medium
7.53,1.7800000000000002,6.02,3.01,20.0,172.0,3.0,6.0,9.0,10.0,6.0,2.0,5.0,0.4999999999169435,0.2535612535612536,9.5,3.2271428571428578,9.03,13.0,Medium
7.47,0.9500000000000002,5.77,3.61,28.0,142.0,5.0,6.0,7.0,7.0,6.0,3.0,6.0,0.6256499132364558,0.14032496307237813,7.0,5.335714285714286,9.379999999999999,11.0,Medium
6.86,0.6500000000000004,5.14,4.72,17.0,156.0,4.0,6.0,9.0,7.0,7.0,3.0,3.0,0.9182879375645354,0.10586319218241041,8.0,3.9200000000000004,9.86,12.0,Medium
7.3,3.7,6.14,4.27,29.0,156.0,6.0,5.0,8.0,6.0,8.0,4.0,6.0,0.6954397393004169,0.5182072829131653,7.0,7.3,10.41,9.0,Medium
7.39,2.87,3.77,2.15,8.000000000000004,156.0,7.0,4.0,7.0,7.0,7.0,5.0,7.0,0.5702917770370578,0.6016771488469602,7.0,10.346,5.92,7.0,Medium
6.65,3.31,5.14,4.08,1.0,49.000000000000014,3.0,5.0,9.0,8.0,8.0,2.0,8.0,0.7937743189117171,0.5390879478827362,8.5,3.3250000000000006,9.219999999999999,12.0,Medium
6.25,4.71,5.89,3.84,1.0,192.0,3.0,8.0,9.0,8.0,5.0,3.0,3.0,0.6519524616889725,0.6835994194484761,8.5,2.0833333333333335,9.73,15.0,Medium
6.71,6.49,7.0,3.43,14.0,203.0,4.0,9.0,10.0,8.0,7.0,5.0,5.0,0.48999999993000004,0.81125,9.0,2.684,10.43,15.0,High
7.63,3.86,6.26,3.57,14.0,295.0,4.0,7.0,8.0,7.0,7.0,5.0,5.0,0.570287539845002,0.5316804407713499,7.5,3.815,9.83,13.0,Medium
8.16,1.67,5.79,3.88,0.0,191.0,2.0,6.0,10.0,9.0,5.0,4.0,5.0,0.6701208979844351,0.2459499263622975,9.5,2.3314285714285714,9.67,14.0,High
7.67,4.63,5.1,3.61,13.0,270.0,3.0,5.0,10.0,8.0,5.0,5.0,7.0,0.7078431371161092,0.759016393442623,9.0,3.8349999999999995,8.709999999999999,12.0,Medium
6.79,3.75,6.37,2.9,32.0,106.0,3.0,7.0,10.0,10.0,5.0,4.0,7.0,0.4552590266161289,0.508819538670285,10.0,2.54625,9.27,14.0,Medium
5.4,5.61,4.79,3.27,2.0,237.0,1.0000000000000004,10.0,7.0,10.0,6.0,3.0,5.0,0.6826722336779389,0.9689119170984456,8.5,0.4909090909090912,8.06,19.0,High
6.85,3.43,6.7,4.62,5.0,245.0,5.0,8.0,8.0,8.0,6.0,4.0,5.0,0.6895522387030519,0.4454545454545455,8.0,3.8055555555555554,11.32,13.0,Medium
6.58,2.88,6.1,3.35,9.0,158.0,3.0,8.0,7.0,7.0,6.0,3.0,6.0,0.549180327778823,0.4056338028169014,7.0,2.1933333333333334,9.45,15.0,Medium
7.62,0.8199999999999998,6.94,5.07,7.0,30.0,2.0,6.0,9.0,6.0,9.0,2.0,7.0,0.7305475503270105,0.10327455919395467,7.5,2.177142857142857,12.010000000000002,14.0,Medium
7.75,0.52,5.21,4.59,16.0,177.0,4.0,7.0,10.0,5.0,5.0,2.0,6.0,0.8809980804451059,0.08373590982286633,7.5,3.875,9.8,13.0,Medium
7.99,2.14,6.73,2.7,14.0,67.0,1.0000000000000004,5.0,8.0,8.0,7.0,5.0,7.0,0.4011887072212201,0.276843467011643,8.0,1.331666666666667,9.43,14.0,Medium
8.19,1.2000000000000002,5.89,4.42,0.0,161.0,4.0,5.0,7.0,7.0,5.0,4.0,5.0,0.7504244480899109,0.17416545718432508,7.0,5.46,10.309999999999999,11.0,Medium
6.68,2.95,4.07,4.07,20.0,156.0,4.0,4.0,6.0,9.0,7.0,5.0,6.0,0.9999999997542998,0.5818540433925049,7.5,5.343999999999999,8.14,10.0,Medium
7.0,3.69,6.95,4.28,15.0,94.0,6.0,6.0,6.0,8.0,7.0,2.0,7.0,0.6158273380408882,0.4641509433962264,7.0,6.0,11.23,10.0,Medium
6.74,1.8899999999999997,5.46,4.94,52.0,178.0,4.0,7.0,7.0,8.0,9.0,5.0,7.0,0.9047619045961975,0.29256965944272445,7.5,3.37,10.4,13.0,Medium
8.17,1.8899999999999997,6.45,3.75,8.000000000000004,76.0,6.0,6.0,8.0,8.0,7.0,5.0,5.0,0.5813953487470704,0.2536912751677852,8.0,7.002857142857143,10.2,10.0,Medium
7.49,2.17,6.46,3.96,13.0,51.0,5.0,6.0,7.0,8.0,7.0,4.0,5.0,0.6130030958803401,0.2908847184986595,7.5,5.3500000000000005,10.42,11.0,Medium
7.84,2.69,5.71,3.3,0.0,208.0,4.0,6.0,7.0,6.0,8.0,5.0,6.0,0.5779334499863513,0.4008941877794337,6.5,4.4799999999999995,9.01,12.0,Medium
6.5,3.48,5.48,3.41,16.0,35.0,3.0,4.0,8.0,6.0,8.0,3.0,8.0,0.6222627736090761,0.537037037037037,7.0,3.9,8.89,11.0,Medium
5.67,1.1600000000000001,5.38,3.88,26.0,71.0,6.0,7.0,6.0,4.0,3.0,5.0,4.0,0.7211895909440168,0.18181818181818177,5.0,4.2524999999999995,9.26,11.0,Medium
5.88,2.04,3.59,3.31,14.0,129.0,4.0,6.0,6.0,5.0,6.0,9.0,7.0,0.9220055707738146,0.4444444444444445,5.5,3.36,6.9,12.0,Medium
5.8,2.15,6.25,3.67,36.0,208.0,4.0,8.0,4.0,4.0,8.0,7.0,6.0,0.587199999906048,0.29655172413793107,4.0,2.5777777777777775,9.92,14.0,Medium
5.79,2.37,6.61,4.26,25.0,24.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,0.6444780634425903,0.3114323258869908,7.0,4.9628571428571435,10.870000000000001,10.0,Medium
6.28,1.9500000000000002,5.26,3.67,24.0,166.0,6.0,8.0,5.0,3.0,4.0,7.0,5.0,0.6977186310460611,0.31150159744408945,4.0,4.1866666666666665,8.93,12.0,Medium
6.47,2.42,4.8,3.4,18.0,61.0,6.0,5.0,5.0,6.0,9.0,5.0,7.0,0.7083333331857639,0.41724137931034483,5.5,6.47,8.2,9.0,Medium
6.62,2.59,5.11,4.39,32.0,42.0,5.0,5.0,7.0,7.0,7.0,6.0,8.0,0.8590998041371624,0.4238952536824877,7.0,5.516666666666667,9.5,10.0,Medium
7.83,1.3399999999999999,3.66,3.66,34.0,102.0,4.0,6.0,8.0,4.0,9.0,9.0,5.0,0.9999999997267759,0.2875536480686695,6.0,4.474285714285714,7.32,12.0,Medium
5.94,2.98,4.65,3.88,26.0,1.0,7.0,5.0,6.0,5.0,4.0,7.0,6.0,0.8344086019710948,0.527433628318584,5.5,6.930000000000001,8.530000000000001,8.0,Medium
6.47,2.11,5.78,4.78,37.0,96.0,9.0,5.0,5.0,4.0,9.0,4.0,5.0,0.8269896192340849,0.31120943952802355,4.5,9.705,10.56,6.0,Medium
6.96,1.87,5.99,4.25,24.0,136.0,4.0,5.0,6.0,2.0,7.0,10.0,7.0,0.709515859647827,0.2675250357653791,4.0,4.64,10.24,11.0,Medium
6.09,3.04,5.52,4.19,33.0,240.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,0.7590579708769823,0.46625766871165647,5.0,5.075,9.71,10.0,Medium
6.93,3.04,3.79,3.79,17.0,41.0,4.0,8.0,6.0,5.0,4.0,5.0,7.0,0.9999999997361477,0.6346555323590815,5.5,3.08,7.58,14.0,Medium
7.66,0.54,3.16,3.16,30.0,64.0,6.0,5.0,7.0,2.0,8.0,5.0,6.0,0.9999999996835442,0.1298076923076923,4.5,7.66,6.32,9.0,Low
5.7,2.38,4.14,3.65,14.0,155.0,3.0,6.0,7.0,5.0,6.0,6.0,9.0,0.8816425118643376,0.46303501945525294,6.0,2.442857142857143,7.789999999999999,13.0,Medium
5.58,3.59,6.03,4.09,47.0,138.0,5.0,8.0,7.0,6.0,5.0,4.0,6.0,0.6782752901031052,0.5106685633001422,6.5,3.0999999999999996,10.120000000000001,13.0,Medium
7.05,0.6899999999999995,4.25,4.01,24.0,80.0,5.0,7.0,3.0,7.0,5.0,6.0,6.0,0.9435294115426989,0.13142857142857145,5.0,4.40625,8.26,12.0,Medium
6.69,2.79,4.3,3.97,31.0,203.0,6.0,6.0,7.0,7.0,7.0,5.0,8.0,0.9232558137387777,0.5264150943396226,7.0,5.734285714285714,8.27,10.0,Medium
6.75,1.6799999999999997,4.56,4.11,31.0,128.0,4.0,7.0,6.0,8.0,8.0,5.0,6.0,0.9013157892760274,0.302158273381295,7.0,3.375,8.67,13.0,Medium
7.47,1.9,4.19,3.49,13.0,69.00000000000001,6.0,5.0,6.0,4.0,5.0,8.0,7.0,0.8329355606603972,0.3660886319845857,5.0,7.47,7.680000000000001,9.0,Medium
6.97,1.46,5.89,3.2,37.0,126.0,6.0,5.0,7.0,4.0,5.0,7.0,5.0,0.5432937180741437,0.2119013062409289,5.5,6.97,9.09,9.0,Medium
6.85,0.8900000000000001,5.59,4.32,17.0,151.0,3.0,4.0,6.0,5.0,7.0,4.0,7.0,0.7728085866238268,0.13505311077389986,5.5,4.109999999999999,9.91,11.0,Medium
6.48,2.0,5.13,4.2,35.0,136.0,6.0,4.0,7.0,6.0,8.0,5.0,6.0,0.8187134501328044,0.3262642740619902,6.5,7.776000000000001,9.33,8.0,Medium
6.62,1.19,5.77,5.34,39.0,37.0,5.0,6.0,7.0,8.0,10.0,8.0,7.0,0.9254766029591895,0.17577548005908417,7.5,4.728571428571429,11.11,11.0,Medium
6.98,2.27,5.06,3.68,45.0,67.0,6.0,4.0,8.0,7.0,3.0,7.0,8.0,0.7272727271289976,0.3745874587458746,7.5,8.376000000000001,8.74,8.0,Medium
5.91,2.25,6.99,3.58,13.0,205.0,5.0,8.0,9.0,6.0,5.0,5.0,7.0,0.5121602288251559,0.2816020025031289,7.5,3.283333333333333,10.57,13.0,Medium
7.39,2.68,4.16,4.16,19.0,96.0,5.0,6.0,7.0,8.0,7.0,6.0,7.0,0.9999999997596154,0.5193798449612403,7.5,5.278571428571428,8.32,11.0,Medium
4.1,3.63,6.28,2.96,23.0,164.0,3.0,8.0,10.0,10.0,6.0,5.0,6.0,0.4713375795427806,0.4986263736263736,10.0,1.3666666666666663,9.24,15.0,High
5.26,2.79,6.66,4.12,9.0,120.0,3.0,9.0,7.0,8.0,7.0,5.0,5.0,0.618618618525733,0.3642297650130548,7.5,1.5779999999999998,10.780000000000001,16.0,Medium
5.96,2.38,6.26,3.21,13.0,159.0,4.0,7.0,8.0,8.0,8.0,5.0,4.0,0.5127795526337413,0.3278236914600551,8.0,2.98,9.469999999999999,13.0,High
5.42,2.63,6.08,3.71,3.0,149.0,3.0,7.0,8.0,9.0,5.0,6.0,5.0,0.6101973683206912,0.3714689265536723,8.5,2.0324999999999998,9.79,14.0,High
6.12,2.14,5.68,3.91,21.0,338.0,2.0,7.0,9.0,6.0,6.0,5.0,7.0,0.6883802815689471,0.3203592814371258,7.5,1.5299999999999998,9.59,15.0,High
5.39,3.81,5.4,4.84,15.0,286.0,4.0,8.0,9.0,9.0,3.0,6.0,6.0,0.8962962961303154,0.5953125,9.0,2.395555555555555,10.24,14.0,High
5.72,2.52,5.98,4.82,34.0,172.0,4.0,5.0,9.0,7.0,8.0,6.0,6.0,0.8060200667548462,0.36103151862464183,8.0,3.813333333333333,10.8,11.0,Medium
5.55,5.83,7.66,5.15,17.0,194.0,4.0,7.0,6.0,10.0,4.0,5.0,5.0,0.672323759703352,0.6732101616628176,8.0,2.775,12.81,13.0,Medium
5.9,1.58,4.49,4.45,13.0,129.0,5.0,5.0,8.0,5.0,8.0,6.0,6.0,0.9910913138104473,0.2877959927140255,6.5,4.916666666666667,8.940000000000001,10.0,Medium
6.96,0.22000000000000064,6.12,4.68,22.0,65.99999999999999,3.0,7.0,5.0,7.0,8.0,3.0,5.0,0.7647058822279892,0.030898876404494402,6.0,2.61,10.8,14.0,Medium
6.63,0.41000000000000014,4.5,3.98,29.0,105.0,6.0,5.0,3.0,3.0,2.0,5.0,6.0,0.8844444442479013,0.07454545454545453,3.0,6.63,8.48,9.0,Medium
7.2,1.7400000000000002,5.42,4.0,0.0,162.0,1.0000000000000004,10.0,6.0,7.0,9.0,6.0,5.0,0.738007379937637,0.27102803738317754,6.5,0.6545454545454543,9.42,19.0,Medium
6.27,1.7000000000000002,4.47,4.13,8.000000000000004,120.0,7.0,5.0,5.0,4.0,5.0,7.0,5.0,0.9239373599722736,0.3107861060329068,4.5,7.315,8.6,8.0,Medium
6.79,2.81,6.89,3.8,34.0,122.0,4.0,7.0,8.0,5.0,6.0,6.0,6.0,0.5515239476703159,0.3561470215462611,6.5,3.395,10.69,13.0,Medium
6.22,2.34,6.61,4.55,36.0,89.0,6.0,7.0,5.0,7.0,5.0,6.0,4.0,0.6883509832544098,0.30749014454664914,6.0,4.665,11.16,11.0,Medium
6.04,3.12,4.57,4.33,24.0,136.0,6.0,2.0,4.0,6.0,4.0,8.0,8.0,0.9474835884141173,0.5601436265709157,5.0,12.08,8.9,6.0,Medium
6.95,2.84,4.49,4.49,37.0,102.0,5.0,4.0,8.0,4.0,6.0,4.0,8.0,0.9999999997772828,0.517304189435337,6.0,6.95,8.98,9.0,Medium
6.48,1.67,4.87,3.23,29.0,1.0,5.0,8.0,6.0,4.0,7.0,8.0,5.0,0.6632443530465617,0.28449744463373083,5.0,3.6000000000000005,8.1,13.0,Medium
6.65,2.3199999999999994,5.3,4.74,35.0,133.0,5.0,6.0,4.0,4.0,4.0,10.0,8.0,0.8943396224727662,0.3682539682539683,4.0,4.75,10.04,11.0,Medium
6.33,2.19,4.82,3.29,27.0,132.0,3.0,5.0,4.0,6.0,5.0,5.0,8.0,0.6825726139662712,0.37628865979381443,5.0,3.1650000000000005,8.11,12.0,Medium
6.66,0.79,5.52,2.91,39.0,88.0,3.0,4.0,6.0,8.0,5.0,8.0,5.0,0.5271739129479758,0.12116564417177916,7.0,3.996,8.43,11.0,Medium
4.46,1.67,5.59,4.69,20.0,91.0,5.0,6.0,8.0,3.0,7.0,5.0,6.0,0.8389982109411454,0.2534142640364188,5.5,3.185714285714286,10.280000000000001,11.0,Medium
4.68,1.46,5.49,5.49,27.0,143.0,4.0,6.0,6.0,6.0,7.0,6.0,5.0,0.9999999998178506,0.2249614791987673,6.0,2.674285714285714,10.98,12.0,Medium
6.79,2.04,3.39,3.39,22.0,142.0,5.0,4.0,8.0,4.0,6.0,9.0,6.0,0.9999999997050147,0.46469248291571746,6.0,6.790000000000001,6.780000000000001,9.0,Medium
6.29,1.5300000000000002,4.23,4.01,30.0,96.0,6.0,4.0,6.0,5.0,10.0,6.0,7.0,0.9479905435111131,0.29254302103250474,5.5,7.548,8.24,8.0,Medium
6.75,0.8500000000000001,6.74,4.04,45.0,72.00000000000001,4.0,7.0,9.0,7.0,6.0,8.0,6.0,0.5994065281009783,0.10981912144702843,8.0,3.375,10.780000000000001,13.0,Medium
5.02,1.0,4.85,4.11,25.0,189.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,0.8474226802376449,0.17094017094017094,4.5,6.023999999999999,8.96,8.0,Medium
7.13,3.16,5.62,3.83,33.0,74.0,3.0,7.0,7.0,8.0,7.0,4.0,7.0,0.6814946618004458,0.4773413897280967,7.5,2.67375,9.45,14.0,Medium
6.59,0.25,3.88,3.73,25.0,44.0,4.0,5.0,7.0,6.0,8.0,9.0,6.0,0.9613402059377989,0.05122950819672134,6.5,4.3933333333333335,7.609999999999999,11.0,Medium
5.9,2.61,4.68,3.82,35.0,2.0,4.0,6.0,8.0,6.0,6.0,3.0,8.0,0.8162393160649062,0.4595070422535211,7.0,3.3714285714285714,8.5,12.0,Medium
6.68,1.7599999999999998,6.39,3.75,31.0,100.0,4.0,6.0,7.0,3.0,8.0,7.0,5.0,0.5868544600020572,0.23815967523680648,5.0,3.817142857142857,10.14,12.0,Medium
6.19,1.21,4.54,4.54,21.0,0.0,4.0,4.0,6.0,4.0,7.0,8.0,7.0,0.9999999997797356,0.2184115523465704,5.0,4.952,9.08,10.0,Medium
5.9,2.58,4.58,3.46,12.000000000000002,11.0,4.0,6.0,6.0,6.0,5.0,7.0,5.0,0.7554585151188955,0.4623655913978495,6.0,3.3714285714285714,8.04,12.0,Medium
6.8,1.12,4.28,2.96,20.0,175.0,3.0,6.0,7.0,7.0,6.0,5.0,8.0,0.6915887848851427,0.21212121212121215,7.0,2.9142857142857146,7.24,13.0,Medium
5.52,3.02,5.93,5.1,21.0,159.0,3.0,5.0,9.0,5.0,8.0,3.0,6.0,0.8600337266677852,0.43578643578643583,7.0,2.76,11.03,12.0,Medium
6.58,2.31,5.46,4.06,41.0,120.0,5.0,7.0,5.0,5.0,7.0,8.0,5.0,0.7435897434535549,0.35758513931888547,5.0,4.1125,9.52,12.0,Medium
7.38,3.65,5.77,5.07,6.0,85.0,6.0,4.0,5.0,7.0,9.0,7.0,7.0,0.8786828421354104,0.5391432791728213,6.0,8.856,10.84,8.0,Low
6.01,0.48,6.69,4.01,25.0,91.0,2.0,9.0,3.0,4.0,7.0,8.0,4.0,0.5994020925860385,0.062418725617685356,3.5,1.2019999999999995,10.7,17.0,Medium
6.77,2.26,5.45,5.450000000000001,6.0,180.0,3.0,6.0,6.0,7.0,7.0,3.0,7.0,0.9999999998165138,0.3503875968992248,6.5,2.9014285714285712,10.9,13.0,Medium
6.49,2.76,6.09,4.15,25.0,62.999999999999986,3.0,8.0,5.0,8.0,6.0,5.0,7.0,0.6814449916779237,0.389280677009873,6.5,2.163333333333333,10.24,15.0,Medium
6.73,4.06,4.16,3.67,29.0,155.0,5.0,7.0,6.0,4.0,5.0,8.0,7.0,0.8822115382494683,0.7868217054263565,5.0,4.206250000000001,7.83,12.0,Medium
6.39,2.2,5.59,3.35,26.0,120.0,4.0,8.0,7.0,3.0,6.0,5.0,5.0,0.5992844363865323,0.3338391502276176,5.0,2.84,8.94,14.0,Medium
5.08,5.02,7.1,4.06,23.0,282.0,6.0,9.0,8.0,6.0,4.0,6.0,6.0,0.5718309858349534,0.619753086419753,7.0,3.048,11.16,13.0,Medium
6.06,2.14,7.56,5.72,21.0,122.0,4.0,9.0,6.0,8.0,6.0,5.0,4.0,0.7566137565136755,0.25000000000000006,7.0,2.424,13.28,15.0,Medium
6.64,4.04,4.89,4.89,26.0,260.0,5.0,7.0,6.0,6.0,10.0,7.0,6.0,0.999999999795501,0.6859083191850595,6.0,4.1499999999999995,9.78,12.0,Medium
5.08,5.15,5.07,4.77,15.0,272.0,3.0,7.0,9.0,8.0,7.0,6.0,5.0,0.940828402181296,0.8484349258649094,8.5,1.9050000000000002,9.84,14.0,Medium
5.64,4.0,3.91,3.91,7.0,107.0,4.0,6.0,6.0,5.0,9.0,5.0,6.0,0.9999999997442455,0.8146639511201629,5.5,3.222857142857143,7.82,12.0,Medium
6.01,4.05,5.96,4.01,36.0,285.0,3.0,7.0,6.0,6.0,7.0,5.0,8.0,0.6728187918334196,0.5818965517241379,6.0,2.25375,9.969999999999999,14.0,Medium
6.52,4.13,7.06,4.43,12.000000000000002,127.0,2.0,7.0,8.0,9.0,4.0,6.0,6.0,0.6274787534521985,0.512406947890819,8.5,1.63,11.489999999999998,15.0,Medium
7.58,0.7400000000000002,5.54,4.88,53.0,92.0,5.0,5.0,7.0,7.0,7.0,2.0,7.0,0.8808664258337786,0.11314984709480125,7.0,6.316666666666666,10.42,10.0,Medium
6.73,1.1,7.48,3.97,21.0,120.0,6.0,6.0,5.0,5.0,7.0,4.0,5.0,0.5307486630306486,0.12971698113207547,5.0,5.768571428571429,11.450000000000001,10.0,Medium
6.25,1.2400000000000002,5.86,4.68,5.0,180.0,5.0,7.0,6.0,8.0,8.0,8.0,6.0,0.7986348121504036,0.18075801749271136,7.0,3.90625,10.54,12.0,Medium
6.23,4.39,5.93,4.29,11.0,39.0,5.0,5.0,6.0,6.0,9.0,7.0,5.0,0.7234401347852546,0.6334776334776334,6.0,5.191666666666667,10.219999999999999,10.0,Medium
6.23,1.3200000000000003,4.65,3.64,20.0,41.0,8.0,2.0,6.0,5.0,8.0,5.0,7.0,0.782795698756388,0.2336283185840708,5.5,16.613333333333333,8.290000000000001,4.0,Low
5.54,3.82,6.93,4.01,38.0,127.0,4.0,7.0,4.0,5.0,6.0,6.0,6.0,0.5786435785600803,0.4817150063051702,4.5,2.7700000000000005,10.94,13.0,Medium
6.33,1.06,4.32,3.08,38.0,0.0,1.0000000000000004,5.0,8.0,8.0,6.0,6.0,5.0,0.7129629627979251,0.1992481203007519,8.0,1.0549999999999997,7.4,14.0,Medium
5.96,3.65,5.7,3.31,7.0,97.0,5.0,6.0,6.0,7.0,10.0,7.0,6.0,0.5807017542840874,0.5447761194029851,6.5,4.257142857142857,9.01,11.0,Medium
6.53,0.9699999999999998,6.62,4.0,26.0,119.0,5.0,6.0,5.0,4.0,8.0,5.0,7.0,0.6042296071594819,0.12729658792650922,4.5,4.664285714285714,10.620000000000001,11.0,Medium
6.08,3.03,3.69,3.69,32.0,68.0,6.0,3.0,7.0,8.0,3.0,5.0,9.0,0.9999999997289972,0.6460554371002133,7.5,9.120000000000001,7.38,7.0,Medium
5.92,0.9500000000000002,4.84,4.84,4.0,53.0,2.0,6.0,8.0,9.0,10.0,8.0,7.0,0.9999999997933884,0.1626712328767123,8.5,1.6914285714285717,9.68,14.0,Medium
5.77,2.07,4.88,4.01,43.0,169.0,5.0,6.0,5.0,8.0,9.0,4.0,6.0,0.8217213113070243,0.3520408163265306,6.5,4.121428571428571,8.89,11.0,Medium
6.92,2.33,7.31,5.76,8.000000000000004,212.0,4.0,6.0,6.0,8.0,4.0,6.0,5.0,0.7879616961986372,0.28038507821901326,7.0,3.954285714285714,13.07,12.0,Medium
5.89,1.46,6.02,6.02,21.0,273.0,4.0,5.0,5.0,6.0,5.0,8.0,6.0,0.999999999833887,0.20797720797720798,5.5,3.9266666666666663,12.04,11.0,Medium
7.35,2.08,9.79,4.6,20.0,226.0,3.0,7.0,5.0,8.0,6.0,5.0,8.0,0.4698672113922505,0.1927710843373494,6.5,2.7562499999999996,14.389999999999999,14.0,Medium
6.65,2.26,6.69,5.05,18.0,76.0,4.0,6.0,6.0,6.0,8.0,7.0,7.0,0.7548579968976296,0.29388816644993493,6.0,3.8000000000000003,11.74,12.0,Medium
5.66,1.9900000000000002,8.28,5.64,0.0,179.0,2.0,9.0,4.0,6.0,5.0,7.0,3.0,0.6811594202075895,0.2144396551724138,5.0,1.1320000000000001,13.919999999999998,17.0,Medium
5.89,2.87,6.45,4.91,14.0,183.0,4.0,7.0,7.0,6.0,7.0,5.0,6.0,0.7612403099594977,0.38523489932885907,6.5,2.9449999999999994,11.36,13.0,Medium
5.66,2.24,6.27,4.34,8.000000000000004,170.0,5.0,7.0,8.0,6.0,7.0,5.0,6.0,0.6921850078640853,0.30811554332874835,7.0,3.5375,10.61,12.0,Medium
6.54,2.2800000000000002,5.0,5.0,32.0,136.0,6.0,6.0,6.0,7.0,4.0,7.0,7.0,0.9999999998,0.37999999999999995,6.5,5.605714285714286,10.0,10.0,Medium
6.21,2.61,8.11,5.63,0.0,207.0,4.0,7.0,7.0,6.0,8.0,6.0,4.0,0.6942046854877676,0.2864983534577388,6.5,3.1049999999999995,13.739999999999998,13.0,Medium
6.4,1.65,8.71,5.95,0.0,307.0,5.0,6.0,7.0,8.0,8.0,8.0,7.0,0.683122847223522,0.1699279093717816,7.5,4.571428571428571,14.66,11.0,Medium
7.22,1.1600000000000001,6.91,5.780000000000001,16.0,144.0,3.0,5.0,8.0,9.0,7.0,6.0,6.0,0.8364688855518858,0.1466498103666245,8.5,3.61,12.690000000000001,12.0,Medium
7.18,2.7,7.12,4.13,0.0,174.0,8.0,6.0,4.0,8.0,10.0,6.0,6.0,0.5800561796938123,0.33251231527093594,6.0,8.205714285714285,11.25,8.0,Medium
6.95,3.98,5.45,3.9,0.0,192.0,2.0,4.0,7.0,8.0,8.0,5.0,4.0,0.7155963301439272,0.6170542635658914,7.5,2.7800000000000002,9.35,12.0,Medium
6.29,3.07,6.96,4.76,3.0,135.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,0.6839080458787488,0.38567839195979897,5.0,3.93125,11.719999999999999,12.0,Medium
4.89,2.45,8.51,4.1,0.0,177.0,2.0,6.0,8.0,6.0,6.0,9.0,6.0,0.48178613390343283,0.2576235541535226,7.0,1.3971428571428568,12.61,14.0,Medium
6.29,2.6,7.07,4.53,15.0,171.0,5.0,8.0,7.0,5.0,5.0,8.0,5.0,0.6407355020310134,0.322180916976456,6.0,3.4944444444444445,11.600000000000001,13.0,Medium
6.14,0.7200000000000002,5.71,5.71,0.0,84.0,4.0,6.0,4.0,6.0,5.0,4.0,6.0,0.9999999998248686,0.10730253353204172,5.0,3.5085714285714285,11.42,12.0,Medium
6.29,1.79,6.6,5.68,21.0,193.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,0.8606060604756658,0.2355263157894737,6.5,3.5942857142857143,12.28,12.0,Medium
5.66,1.2599999999999998,5.7,4.02,0.0,167.0,2.0,6.0,5.0,7.0,7.0,7.0,5.0,0.7052631577710063,0.1880597014925373,6.0,1.617142857142857,9.719999999999999,14.0,Medium
6.57,1.42,7.18,4.24,0.0,134.0,4.0,5.0,6.0,6.0,7.0,6.0,6.0,0.5905292478286172,0.17359413202933976,6.0,4.38,11.42,11.0,Medium
6.29,3.45,5.91,5.38,19.0,186.0,2.0,7.0,6.0,6.0,5.0,5.0,7.0,0.9103214888476613,0.49927641099855286,6.0,1.5724999999999998,11.29,15.0,Medium
6.55,1.31,6.78,4.66,0.0,169.0,5.0,7.0,5.0,9.0,6.0,6.0,4.0,0.6873156341169151,0.16838046272493568,7.0,4.09375,11.440000000000001,12.0,Medium
5.96,2.77,8.38,5.11,1.0,148.0,4.0,6.0,5.0,7.0,6.0,5.0,6.0,0.6097852027911951,0.2953091684434968,6.0,3.4057142857142857,13.490000000000002,12.0,Medium
